Id,Date,To,From,Amount,Reason,Fbo,Location,Aircraft,Comment,AircraftId,
191539680,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539679,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EINN,G-UKA,,17828,
191539678,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EINN,G-UKA,,17828,
191539677,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539676,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191539675,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539674,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EINN,G-UKA,,17828,
191539673,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,108.94,Booking Fee,N/A,EINN,G-UKA,,17828,
191539672,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539671,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191539670,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539669,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EINN,G-UKA,,17828,
191539668,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EINN,G-UKA,,17828,
191539667,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539666,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191539665,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539664,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EINN,G-UKA,,17828,
191539663,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EINN,G-UKA,,17828,
191539662,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539661,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191539660,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539659,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EINN,G-UKA,,17828,
191539658,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EINN,G-UKA,,17828,
191539657,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539656,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191539655,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539654,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EINN,G-UKA,,17828,
191539653,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,108.94,Booking Fee,N/A,EINN,G-UKA,,17828,
191539652,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539651,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191539650,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,G-UKA,,17828,
191539649,2023/04/28 00:13:25,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EINN,G-UKA,,17828,
191539648,2023/04/28 00:13:25,Bank,Aer Bridge Ltd.,108.94,Booking Fee,N/A,EINN,G-UKA,,17828,
191539647,2023/04/28 00:13:25,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EINN,G-UKA,,17828,
191539646,2023/04/28 00:13:25,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EINN,G-UKA,,17828,
191538842,2023/04/27 23:50:30,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,G-UKA,,17828,
191538841,2023/04/27 23:50:30,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,G-UKA,,17828,
191538840,2023/04/27 23:50:30,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EIWT,G-UKA,,17828,
191538839,2023/04/27 23:50:30,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EIWT,G-UKA,,17828,
191538838,2023/04/27 23:50:30,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EIWT,G-UKA,,17828,
191538837,2023/04/27 23:50:30,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,G-UKA,,17828,
191538836,2023/04/27 23:50:30,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,G-UKA,,17828,
191538835,2023/04/27 23:50:30,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EIWT,G-UKA,,17828,
191538834,2023/04/27 23:50:30,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EIWT,G-UKA,,17828,
191538833,2023/04/27 23:50:30,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EIWT,G-UKA,,17828,
191538832,2023/04/27 23:50:30,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,G-UKA,,17828,
191538831,2023/04/27 23:50:30,Aer Bridge Ltd.,Aer Bridge Ltd.,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EIWT,G-UKA,,17828,
191538830,2023/04/27 23:50:30,Bank,Aer Bridge Ltd.,117.32,Booking Fee,N/A,EIWT,G-UKA,,17828,
191538829,2023/04/27 23:50:30,julietbravo52,Aer Bridge Ltd.,545.00,Pilot fee,N/A,EIWT,G-UKA,,17828,
191538828,2023/04/27 23:50:30,Aer Bridge Ltd.,Bank,838.00,Pay for assignment,N/A,EIWT,G-UKA,,17828,
191538553,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191538552,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EISG,G-UKA,,17828,
191538551,2023/04/27 23:28:55,Bank,Aer Bridge Ltd.,108.64,Booking Fee,N/A,EISG,G-UKA,,17828,
191538550,2023/04/27 23:28:55,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EISG,G-UKA,,17828,
191538549,2023/04/27 23:28:55,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EISG,G-UKA,,17828,
191538548,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191538547,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EISG,G-UKA,,17828,
191538546,2023/04/27 23:28:55,Bank,Aer Bridge Ltd.,108.64,Booking Fee,N/A,EISG,G-UKA,,17828,
191538545,2023/04/27 23:28:55,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EISG,G-UKA,,17828,
191538544,2023/04/27 23:28:55,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EISG,G-UKA,,17828,
191538543,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191538542,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EISG,G-UKA,,17828,
191538541,2023/04/27 23:28:55,Bank,Aer Bridge Ltd.,108.64,Booking Fee,N/A,EISG,G-UKA,,17828,
191538540,2023/04/27 23:28:55,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EISG,G-UKA,,17828,
191538539,2023/04/27 23:28:55,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EISG,G-UKA,,17828,
191538538,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191538537,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EISG,G-UKA,,17828,
191538536,2023/04/27 23:28:55,Bank,Aer Bridge Ltd.,108.64,Booking Fee,N/A,EISG,G-UKA,,17828,
191538535,2023/04/27 23:28:55,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EISG,G-UKA,,17828,
191538534,2023/04/27 23:28:55,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EISG,G-UKA,,17828,
191538533,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191538532,2023/04/27 23:28:55,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EISG,G-UKA,,17828,
191538531,2023/04/27 23:28:55,Bank,Aer Bridge Ltd.,108.64,Booking Fee,N/A,EISG,G-UKA,,17828,
191538530,2023/04/27 23:28:55,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EISG,G-UKA,,17828,
191538529,2023/04/27 23:28:55,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EISG,G-UKA,,17828,
191537544,2023/04/27 23:01:29,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
191537543,2023/04/27 23:01:29,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,G-UKA,,17828,
191537542,2023/04/27 23:01:29,Bank,Aer Bridge Ltd.,93.12,Booking Fee,N/A,EGAE,G-UKA,,17828,
191537541,2023/04/27 23:01:29,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
191537540,2023/04/27 23:01:29,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
191537539,2023/04/27 23:01:29,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
191537538,2023/04/27 23:01:29,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,G-UKA,,17828,
191537537,2023/04/27 23:01:29,Bank,Aer Bridge Ltd.,93.12,Booking Fee,N/A,EGAE,G-UKA,,17828,
191537536,2023/04/27 23:01:29,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
191537535,2023/04/27 23:01:29,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
191537534,2023/04/27 23:01:29,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAE,G-UKA,,17828,
191537533,2023/04/27 23:01:29,Aer Bridge Ltd.,Aer Bridge Ltd.,38.80,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EGAE,G-UKA,,17828,
191537532,2023/04/27 23:01:29,Bank,Aer Bridge Ltd.,93.12,Booking Fee,N/A,EGAE,G-UKA,,17828,
191537531,2023/04/27 23:01:29,julietbravo52,Aer Bridge Ltd.,504.00,Pilot fee,N/A,EGAE,G-UKA,,17828,
191537530,2023/04/27 23:01:29,Aer Bridge Ltd.,Bank,776.00,Pay for assignment,N/A,EGAE,G-UKA,,17828,
191536655,2023/04/27 22:32:01,Aer Bridge Ltd.,julietbravo52,1000.00,Group payment,N/A,,,,0,
191536607,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536606,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536603,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536602,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536599,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536598,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536595,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536594,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536591,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536590,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536587,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536586,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536583,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536582,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536579,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536578,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191536575,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EISG Aer Bridge Ltd. - Aerfort Shligigh,EISG,G-UKA,,17828,
191536574,2023/04/27 22:31:01,Aer Bridge Ltd.,julietbravo52,41.90,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EISG,G-UKA,,17828,
191479854,2023/04/26 18:30:32,Aer Bridge Ltd.,jimmers92,1119.00,Aircraft maintenance,EIWT Aer Bridge Ltd. - Weston Airport,EIWT,G-GJRH,,46420,
191475823,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,100.10,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,N-501QK,,56612,
191475822,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,100.10,FBO ground crew fee,"KROC New England Flight Support : Rochester, NY",KLGA,N-501QK,,56612,
191475821,2023/04/26 16:33:12,Adviv,Aer Bridge Ltd.,1301.00,Pilot fee,N/A,KLGA,N-501QK,,56612,
191475820,2023/04/26 16:33:12,Aer Bridge Ltd.,Bank,2002.00,Pay for assignment,N/A,KLGA,N-501QK,,56612,
191475819,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,46.40,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,N-501QK,,56612,
191475818,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,46.40,FBO ground crew fee,"KROC New England Flight Support : Rochester, NY",KLGA,N-501QK,,56612,
191475817,2023/04/26 16:33:12,Adviv,Aer Bridge Ltd.,603.00,Pilot fee,N/A,KLGA,N-501QK,,56612,
191475816,2023/04/26 16:33:12,Aer Bridge Ltd.,Bank,928.00,Pay for assignment,N/A,KLGA,N-501QK,,56612,
191475815,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,46.40,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,N-501QK,,56612,
191475814,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,46.40,FBO ground crew fee,"KROC New England Flight Support : Rochester, NY",KLGA,N-501QK,,56612,
191475813,2023/04/26 16:33:12,Adviv,Aer Bridge Ltd.,603.00,Pilot fee,N/A,KLGA,N-501QK,,56612,
191475812,2023/04/26 16:33:12,Aer Bridge Ltd.,Bank,928.00,Pay for assignment,N/A,KLGA,N-501QK,,56612,
191475811,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,75.35,FBO ground crew fee,KLGA New England Flight Support : New York City HQ,KLGA,N-501QK,,56612,
191475810,2023/04/26 16:33:12,New England Flight Support,Aer Bridge Ltd.,75.35,FBO ground crew fee,"KROC New England Flight Support : Rochester, NY",KLGA,N-501QK,,56612,
191475809,2023/04/26 16:33:12,Adviv,Aer Bridge Ltd.,980.00,Pilot fee,N/A,KLGA,N-501QK,,56612,
191475808,2023/04/26 16:33:12,Aer Bridge Ltd.,Bank,1507.00,Pay for assignment,N/A,KLGA,N-501QK,,56612,
191475807,2023/04/26 16:33:12,Aer Bridge Ltd.,Bank,348.49,Aircraft Bonus,N/A,KLGA,N-501QK,,56612,
191475806,2023/04/26 16:33:12,Bank,Aer Bridge Ltd.,959.40,Rental of aircraft,N/A,KLGA,N-501QK,,56612,
191475701,2023/04/26 16:29:49,Aer Bridge Ltd.,GGS Alliance,31.85,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGNC,11-SVS,,25292,
191475697,2023/04/26 16:29:49,Aer Bridge Ltd.,GGS Alliance,31.85,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGNC,11-SVS,,25292,
191475693,2023/04/26 16:29:49,Aer Bridge Ltd.,GGS Alliance,31.85,FBO ground crew fee,EGNC Aer Bridge Ltd. - Carlisle,EGNC,11-SVS,,25292,
191471171,2023/04/26 14:33:37,Aer Bridge Ltd.,Wammo,36.20,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGHH,G-PMHT,,48020,
191471167,2023/04/26 14:33:37,Aer Bridge Ltd.,Wammo,58.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGHH,G-PMHT,,48020,
191471163,2023/04/26 14:33:37,Aer Bridge Ltd.,Wammo,36.20,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGHH,G-PMHT,,48020,
191471159,2023/04/26 14:33:37,Aer Bridge Ltd.,Wammo,36.20,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGHH,G-PMHT,,48020,
191471155,2023/04/26 14:33:37,Aer Bridge Ltd.,Wammo,36.20,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGHH,G-PMHT,,48020,
191471151,2023/04/26 14:33:37,Aer Bridge Ltd.,Wammo,36.20,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGHH,G-PMHT,,48020,
191470531,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470530,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191470527,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470526,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191470523,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470522,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191470519,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470518,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191470515,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470514,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191470511,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470510,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191470507,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,EGBP Aer Bridge Ltd. - Cotswold Airport/Kemble Airfield,EGBP,G-PMHT,,48020,
191470506,2023/04/26 14:10:14,Aer Bridge Ltd.,Wammo,45.80,FBO ground crew fee,LFQT Aer Bridge Ltd. - A&#233;roport de Merville - Calonne,EGBP,G-PMHT,,48020,
191426637,2023/04/25 13:55:40,Aer Bridge Ltd.,AirOberland,731.40,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,LIPZ,OE-C700B,,58526,
191425391,2023/04/25 13:16:45,Aer Bridge Ltd.,AirOberland,1452.28,Refuelling with JetA,EICK Aer Bridge Ltd. - Cork Airport,EICK,OE-C700B,"User ID: 99852 Amount (gals): 364.0, $ per Gal: $3.99",58526,
191423466,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EICK,OE-C700B,,58526,
191423465,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EICK,OE-C700B,,58526,
191423463,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EICK,OE-C700B,,58526,
191423462,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EICK,OE-C700B,,58526,
191423460,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EICK,OE-C700B,,58526,
191423459,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EICK,OE-C700B,,58526,
191423457,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EICK Aer Bridge Ltd. - Cork Airport,EICK,OE-C700B,,58526,
191423456,2023/04/25 11:53:44,Aer Bridge Ltd.,AirOberland,36.20,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EICK,OE-C700B,,58526,
191423151,2023/04/25 11:41:09,Aer Bridge Ltd.,AirOberland,956.05,FBO ground crew fee,EINN Aer Bridge Ltd. -  Shannon,EINN,OE-C700B,,58526,
191414887,2023/04/25 06:05:43,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,10-SVS,,15941,
191414886,2023/04/25 06:05:43,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAE Aer Bridge Ltd. - City of Derry Airport,EGAC,10-SVS,,15941,
191414885,2023/04/25 06:05:43,erasariel,Aer Bridge Ltd.,461.00,Pilot fee,N/A,EGAC,10-SVS,,15941,
191414884,2023/04/25 06:05:43,Aer Bridge Ltd.,Bank,710.00,Pay for assignment,N/A,EGAC,10-SVS,,15941,
191414883,2023/04/25 06:05:43,Aer Bridge Ltd.,Aer Bridge Ltd.,35.50,FBO ground crew fee,EGAC Aer Bridge Ltd. - George Best Belfast City Airport,EGAC,10-SVS,,15941,
